id,text,cleaned_text,tagged_text,lid_sequence,sentiment,label,platform,source,n_sinhala,n_english,n_emoji,cmi,is_code_mixed
4957,boru danna epa yako tax ekka baluwama therenawa,boru danna epa yako tax ekka baluwama therenawa,boru[EN] danna[EN] epa[EN] yako[EN] tax[EN] ekka[EN] baluwama[EN] therenawa[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,8,0,0.0,False
844,first love amathaka karanna ba hamadama hithe thibenawa,first love amathaka karanna ba hamadama hithe thibenawa,first[EN] love[EN] amathaka[EN] karanna[EN] ba[EN] hamadama[EN] hithe[EN] thibenawa[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,tXzXU3YqskE,0,8,0,0.0,False
2374,oya rata gihin hodata iganaganna duwa suba pathanawa,oya rata gihin hodata iganaganna duwa suba pathanawa,oya[EN] rata[EN] gihin[EN] hodata[EN] iganaganna[EN] duwa[EN] suba[EN] pathanawa[EN],EN EN EN EN EN EN EN EN,positive,0,youtube,DUVl8vPGqmc,0,8,0,0.0,False
2304,wasara 5 wenawa nindak na uk wala inne lede k balanawa mama nisa neme,wasara 5 wenawa nindak na uk wala inne lede k balanawa mama nisa neme,wasara[EN] 5[NUM] wenawa[EN] nindak[EN] na[EN] uk[EN] wala[EN] inne[EN] lede[EN] k[EN] balanawa[EN] mama[EN] nisa[EN] neme[EN],EN NUM EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,GhQmrW4LoBQ,0,13,0,0.0,False
432,russian sleeping experiment එක ගැන වීඩියෝ එකක් ගේන්න,russian sleeping experiment එක ගැන වීඩියෝ එකක් ගේන්න,russian[EN] sleeping[EN] experiment[EN] එක[SI] ගැන[SI] වීඩියෝ[SI] එකක්[SI] ගේන්න[SI],EN EN EN SI SI SI SI SI,neutral,2,youtube,ObQNcnysLmw,5,3,0,0.375,True
1721,pissu mala hoonthu,pissu mala hoonthu,pissu[EN] mala[EN] hoonthu[EN],EN EN EN,negative,1,youtube,3xyuCoUtZ28,0,3,0,0.0,False
1263,mata adum tikak aduwata ganna thank kiyannamama pidiyata adum viyaparayak karanna balaporoththu wanawa,mata adum tikak aduwata ganna thank kiyannamama pidiyata adum viyaparayak karanna balaporoththu wanawa,mata[EN] adum[EN] tikak[EN] aduwata[EN] ganna[EN] thank[EN] kiyannamama[EN] pidiyata[EN] adum[EN] viyaparayak[EN] karanna[EN] balaporoththu[EN] wanawa[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,QL2J3Va-fJM,0,13,0,0.0,False
677,akka matath babala 2 innawa mata udaw karanawada,akka matath babala 2 innawa mata udaw karanawada,akka[EN] matath[EN] babala[EN] 2[NUM] innawa[EN] mata[EN] udaw[EN] karanawada[EN],EN EN EN NUM EN EN EN EN,neutral,2,youtube,3xyuCoUtZ28,0,7,0,0.0,False
777,ane issara wage travel vlog ekak one,ane issara wage travel vlog ekak one,ane[EN] issara[EN] wage[EN] travel[EN] vlog[EN] ekak[EN] one[EN],EN EN EN EN EN EN EN,neutral,2,youtube,fvodAI7NoAw,0,7,0,0.0,False
5170,Me wage pissu wikara dana page walata report gahuwoth hari,Me wage pissu wikara dana page walata report gahuwoth hari,Me[EN] wage[EN] pissu[EN] wikara[EN] dana[EN] page[EN] walata[EN] report[EN] gahuwoth[EN] hari[EN],EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,10,0,0.0,False
444,torrent  කට්ටිය පාවිච්චී නොකරන එක හොදයි අර කියන්න වගෙ ඒ වගෙ එකකින් වැරැද්දක් හො හොදක් කරත් අනිවාරෙන් ගොඩක් data ලීක් ip වගෙ එවා දැනටමත් ලීක් ඒ අයගේ පරිස්සමින් අන්තර්ජාලය safe තැනක් නෙමේ ඕක කාටවත් තෙරෙන්නෙ නැ,torrent කට්ටිය පාවිච්චී නොකරන එක හොදයි අර කියන්න වගෙ ඒ වගෙ එකකින් වැරැද්දක් හො හොදක් කරත් අනිවාරෙන් ගොඩාක්් data ලීක් ip වගෙ එවා දැනටමත් ලීක් ඒ අයගේ පරිස්සමින් අන්තර්ජාලය safe තැනක් නෙමේ ඕක කාටවත් තෙරෙන්නෙ නැ,torrent[EN] කට්ටිය[SI] පාවිච්චී[SI] නොකරන[SI] එක[SI] හොදයි[SI] අර[SI] කියන්න[SI] වගෙ[SI] ඒ[SI] වගෙ[SI] එකකින්[SI] වැරැද්දක්[SI] හො[SI] හොදක්[SI] කරත්[SI] අනිවාරෙන්[SI] ගොඩාක්්[SI] data[EN] ලීක්[SI] ip[EN] වගෙ[SI] එවා[SI] දැනටමත්[SI] ලීක්[SI] ඒ[SI] අයගේ[SI] පරිස්සමින්[SI] අන්තර්ජාලය[SI] safe[EN] තැනක්[SI] නෙමේ[SI] ඕක[SI] කාටවත්[SI] තෙරෙන්නෙ[SI] නැ[SI],EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI EN SI EN SI SI SI SI SI SI SI SI EN SI SI SI SI SI SI,neutral,2,youtube,ObQNcnysLmw,32,4,0,0.1111,True
4474,Ape ratata karapu sewaya honda na kiyala,Ape ratata karapu sewaya honda na kiyala,Ape[EN] ratata[EN] karapu[EN] sewaya[EN] honda[EN] na[EN] kiyala[EN],EN EN EN EN EN EN EN,negative,1,facebook,Ramesh Silva,0,7,0,0.0,False
971,oya mara dakshai akka,oya mara dakshai akka,oya[EN] mara[EN] dakshai[EN] akka[EN],EN EN EN EN,positive,0,youtube,l_zTYH80pNo,0,4,0,0.0,False
1225,shopping yanna oni akki oyage video eka harima clear,shopping yanna oni akki oyage video eka harima clear,shopping[EN] yanna[EN] oni[EN] akki[EN] oyage[EN] video[EN] eka[EN] harima[EN] clear[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,qKprWU4sIlg,0,9,0,0.0,False
3526,online job karana widiyak video ekak hadanna plz,online job karana widiyak video ekak hadanna plz,online[EN] job[EN] karana[EN] widiyak[EN] video[EN] ekak[EN] hadanna[EN] plz[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,H_YTWy-H9UA,0,8,0,0.0,False
2455,moral eka wadi wenawa oyage katawa ahuwama,moral eka wadi wenawa oyage katawa ahuwama,moral[EN] eka[EN] wadi[EN] wenawa[EN] oyage[EN] katawa[EN] ahuwama[EN],EN EN EN EN EN EN EN,neutral,2,youtube,R9ZKk0W2zvA,0,7,0,0.0,False
5581,Owa kiyan gobba baiyyanta rathe anika unta mole thiyanawa mu babane,Owa kiyan gobba baiyyanta rathe anika unta mole thiyanawa mu babane,Owa[EN] kiyan[EN] gobba[EN] baiyyanta[EN] rathe[EN] anika[EN] unta[EN] mole[EN] thiyanawa[EN] mu[EN] babane[EN],EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Social Media Feed,0,11,0,0.0,False
1284,mama subscribe kala aththatama badu hariyata penna price ekath hariyata penna piliwelata karala thiyena video ekak,mama subscribe kala aththatama badu hariyata penna price ekath hariyata penna piliwelata karala thiyena video ekak,mama[EN] subscribe[EN] kala[EN] aththatama[EN] badu[EN] hariyata[EN] penna[EN] price[EN] ekath[EN] hariyata[EN] penna[EN] piliwelata[EN] karala[EN] thiyena[EN] video[EN] ekak[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,ehpAdqlRIfc,0,16,0,0.0,False
810,mt personally lgbtq community eke kauruthma yaluwek widihatawath ashraya karanna labila na,mt personally lgbtq community eke kauruthma yaluwek widihatawath ashraya karanna labila na,mt[EN] personally[EN] lgbtq[EN] community[EN] eke[EN] kauruthma[EN] yaluwek[EN] widihatawath[EN] ashraya[EN] karanna[EN] labila[EN] na[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,TohS0pkEz8I,0,12,0,0.0,False
4241,Cheeya putha oya gama kanawa,Cheeya putha oya gama kanawa,Cheeya[EN] putha[EN] oya[EN] gama[EN] kanawa[EN],EN EN EN EN EN,negative,1,facebook,TodayNewslk.com,0,5,0,0.0,False
522,boru hilak panditha huththek,boru hilak panditha huththek,boru[EN] hilak[EN] panditha[EN] huththek[EN],EN EN EN EN,negative,1,youtube,zjFMXRAOWH4,0,4,0,0.0,False
1630,hari lassanai nangi oya bonikkek wage,hari lassanai nangi oya bonikkek wage,hari[EN] lassanai[EN] nangi[EN] oya[EN] bonikkek[EN] wage[EN],EN EN EN EN EN EN,positive,0,youtube,lhAaXVYT4es,0,6,0,0.0,False
5618,Ane tattyo dane kla nidgnin,Ane tattyo dane kla nidgnin,Ane[EN] tattyo[EN] dane[EN] kla[EN] nidgnin[EN],EN EN EN EN EN,negative,1,facebook,Social Media Feed,0,5,0,0.0,False
4701,Kollo okun 2ta gahapa aeta munaetawenna dawas 2ken,Kollo okun 2ta gahapa aeta munaetawenna dawas 2ken,Kollo[EN] okun[EN] 2ta[EN] gahapa[EN] aeta[EN] munaetawenna[EN] dawas[EN] 2ken[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Travel Weekend,0,8,0,0.0,False
2686,polowe paya gahala inna ganiyek mama godak asa kenek hamadema hithana widiyata hari yanna ona,polowe paya gahala inna ganiyek mama godak asa kenek hamadema hithana widiyata hari yanna ona,polowe[EN] paya[EN] gahala[EN] inna[EN] ganiyek[EN] mama[EN] godak[EN] asa[EN] kenek[EN] hamadema[EN] hithana[EN] widiyata[EN] hari[EN] yanna[EN] ona[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,tdB0BZ_8z2M,0,15,0,0.0,False
1530,lassana y awasan wenakkan baluwa thanks hadawatama danuna adarshawath,lassana y awasan wenakkan baluwa thanks hadawatama danuna adarshawath,lassana[EN] y[EN] awasan[EN] wenakkan[EN] baluwa[EN] thanks[EN] hadawatama[EN] danuna[EN] adarshawath[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,BimpCtMpUzI,0,9,0,0.0,False
775,ithamath lassanai akke video eka,ithamath lassanai akke video eka,ithamath[EN] lassanai[EN] akke[EN] video[EN] eka[EN],EN EN EN EN EN,positive,0,youtube,fvodAI7NoAw,0,5,0,0.0,False
1067,thirisan ummaththakayoo bahutharayak jeewath wena lassana ratak sri lankaawa,thirisan ummaththakayoo bahutharayak jeewath wena lassana ratak sri lankaawa,thirisan[EN] ummaththakayoo[EN] bahutharayak[EN] jeewath[EN] wena[EN] lassana[EN] ratak[EN] sri[EN] lankaawa[EN],EN EN EN EN EN EN EN EN EN,negative,1,youtube,VZZSOnPZLsE,0,9,0,0.0,False
2162,akke oyata 2k delivery karanna puluwanda,akke oyata 2k delivery karanna puluwanda,akke[EN] oyata[EN] 2k[EN] delivery[EN] karanna[EN] puluwanda[EN],EN EN EN EN EN EN,neutral,2,youtube,qKprWU4sIlg,0,6,0,0.0,False
4955,lankawe api pawww wage thamai ithin,lankawe api paww wage thamai ithin,lankawe[EN] api[EN] paww[EN] wage[EN] thamai[EN] ithin[EN],EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,6,0,0.0,False
663,hitha thiyenawanam ona deyak karanna puluwan,hitha thiyenawanam ona deyak karanna puluwan,hitha[EN] thiyenawanam[EN] ona[EN] deyak[EN] karanna[EN] puluwan[EN],EN EN EN EN EN EN,positive,0,youtube,bOtjlhwEffo,0,6,0,0.0,False
4462,Me thanata RPG ekak gahala mun tika flat karala thiyanna one,Me thanata RPG ekak gahala mun tika flat karala thiyanna one,Me[EN] thanata[EN] RPG[EN] ekak[EN] gahala[EN] mun[EN] tika[EN] flat[EN] karala[EN] thiyanna[EN] one[EN],EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Ramesh Silva,0,11,0,0.0,False
2844,yohani sinhala le thiyena niyama kellak amma aththa kiyanawa,yohani sinhala le thiyena niyama kellak amma aththa kiyanawa,yohani[EN] sinhala[EN] le[EN] thiyena[EN] niyama[EN] kellak[EN] amma[EN] aththa[EN] kiyanawa[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,0q-aB1s0tKE,0,9,0,0.0,False
5789,Ikman suwaya prarthana karanawa,Ikman suwaya prarthana karanawa,Ikman[EN] suwaya[EN] prarthana[EN] karanawa[EN],EN EN EN EN,positive,0,facebook,Social Media Feed,0,4,0,0.0,False
886,size mention karala thiyanawane,size mention karala thiyanawane,size[EN] mention[EN] karala[EN] thiyanawane[EN],EN EN EN EN,neutral,2,youtube,SOaNw2qrK6M,0,4,0,0.0,False
5377,me wage moda set ekak ekathu wela inne,me wage moda set ekak ekathu wela inne,me[EN] wage[EN] moda[EN] set[EN] ekak[EN] ekathu[EN] wela[EN] inne[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Social Media Feed,0,8,0,0.0,False
2892,kawda mei niliya tv add ekakath innawa,kawda mei niliya tv add ekakath innawa,kawda[EN] mei[EN] niliya[EN] tv[EN] add[EN] ekakath[EN] innawa[EN],EN EN EN EN EN EN EN,neutral,2,youtube,0ARfffcK6vQ,0,7,0,0.0,False
76,chatgpt 5 ත් ආවා next year වෙද්දි ai වල අනාගතය ගැන ඊලග video එකේ කතා කරමු,chatgpt 5 ත් ආවා next year වෙද්දි ai වල අනාගතය ගැන ඊලග video එකේ කතා කරමු,chatgpt[EN] 5[NUM] ත්[SI] ආවා[SI] next[EN] year[EN] වෙද්දි[SI] ai[EN] වල[SI] අනාගතය[SI] ගැන[SI] ඊලග[SI] video[EN] එකේ[SI] කතා[SI] කරමු[SI],EN NUM SI SI EN EN SI EN SI SI SI SI EN SI SI SI,neutral,2,youtube,D23u04Lehdg,10,5,0,0.3333,True
4952,Italy walath puluwan masen ganna gewanna thamai godak aya ganne eka lesi,Italy walath puluwan masen ganna gewanna thamai godak aya ganne eka lesi,Italy[EN] walath[EN] puluwan[EN] masen[EN] ganna[EN] gewanna[EN] thamai[EN] godak[EN] aya[EN] ganne[EN] eka[EN] lesi[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,12,0,0.0,False
4133,Good work kiyala kiyanawa habai Australia kalin saththu marala dan carrot danawa,Good work kiyala kiyanawa habai Australia kalin saththu marala dan carrot danawa,Good[EN] work[EN] kiyala[EN] kiyanawa[EN] habai[EN] Australia[EN] kalin[EN] saththu[EN] marala[EN] dan[EN] carrot[EN] danawa[EN],EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,වි චා ර ක යා,0,12,0,0.0,False
5257,News eka wadak na value ekak na,News eka wadak na value ekak na,News[EN] eka[EN] wadak[EN] na[EN] value[EN] ekak[EN] na[EN],EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,7,0,0.0,False
1847,mage palaweni adare mawa dala giya,mage palaweni adare mawa dala giya,mage[EN] palaweni[EN] adare[EN] mawa[EN] dala[EN] giya[EN],EN EN EN EN EN EN,neutral,2,youtube,tXzXU3YqskE,0,6,0,0.0,False
3448,daraz hodai mama kochchara kaleka idan da order karanne,daraz hodai mama kochchara kaleka idan da order karanne,daraz[EN] hodai[EN] mama[EN] kochchara[EN] kaleka[EN] idan[EN] da[EN] order[EN] karanne[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,MP95e4U33SI,0,9,0,0.0,False
1581,edit eka ahuwenawa saho,edit eka ahuwenawa saho,edit[EN] eka[EN] ahuwenawa[EN] saho[EN],EN EN EN EN,neutral,2,youtube,zjFMXRAOWH4,0,4,0,0.0,False
5602,Udaya Kumara Priyadarshana baluwama dekama side dekema dubiyo innawa,Udaya Kumara Priyadarshana baluwama dekama side dekema dubiyo innawa,Udaya[EN] Kumara[EN] Priyadarshana[EN] baluwama[EN] dekama[EN] side[EN] dekema[EN] dubiyo[EN] innawa[EN],EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Social Media Feed,0,9,0,0.0,False
80,මාරම video ekak සම්පූර්ණ manussayekwa wens karanna puluwan  mechchara watina video ekk kawadawath hambela nh nikn loke thiyn watinma video ek wage mtnm mn meka සාමාන්යයෙන් daws deka thunakata seryk blnw thnk uu akke,මාරම video ekak සම්පූර්ණ manussayekwa wens karanna puluwan mechchara watina video ekk kawadawath hambela nh nikn loke thiyn watinma video ek wage mtnm mn meka සාමාන්යයෙන් daws deka thunakata seryk blnw thnk uu akke,මාරම[SI] video[EN] ekak[EN] සම්පූර්ණ[SI] manussayekwa[EN] wens[EN] karanna[EN] puluwan[EN] mechchara[EN] watina[EN] video[EN] ekk[EN] kawadawath[EN] hambela[EN] nh[EN] nikn[EN] loke[EN] thiyn[EN] watinma[EN] video[EN] ek[EN] wage[EN] mtnm[EN] mn[EN] meka[EN] සාමාන්යයෙන්[SI] daws[EN] deka[EN] thunakata[EN] seryk[EN] blnw[EN] thnk[EN] uu[EN] akke[EN],SI EN EN SI EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN SI EN EN EN EN EN EN EN EN,neutral,2,youtube,qGHWhwHZfqU,3,31,0,0.0882,True
3830,brother anthimata giya song eke name eka mokadda,brother anthimata giya song eke name eka mokadda,brother[EN] anthimata[EN] giya[EN] song[EN] eke[EN] name[EN] eka[EN] mokadda[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,M97kzYWSMxM,0,8,0,0.0,False
4349,Yako attha kiyappang jeppo cantener release karala denawa temu aliexpress okkama stop kara,Yako attha kiyappang jeppo cantener release karala denawa temu aliexpress okkama stop kara,Yako[EN] attha[EN] kiyappang[EN] jeppo[EN] cantener[EN] release[EN] karala[EN] denawa[EN] temu[EN] aliexpress[EN] okkama[EN] stop[EN] kara[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,13,0,0.0,False
3489,daraz hoda company ekak seller wa hariyata choose karanna one,daraz hoda company ekak seller wa hariyata choose karanna one,daraz[EN] hoda[EN] company[EN] ekak[EN] seller[EN] wa[EN] hariyata[EN] choose[EN] karanna[EN] one[EN],EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,MP95e4U33SI,0,10,0,0.0,False
805,patta digata danna videos,patta digata danna videos,patta[EN] digata[EN] danna[EN] videos[EN],EN EN EN EN,positive,0,youtube,39-eznojcM8,0,4,0,0.0,False
5655,superi kollek wage hithenawa,superi kollek wage hithenawa,superi[EN] kollek[EN] wage[EN] hithenawa[EN],EN EN EN EN,positive,0,facebook,වි චා ර ක යා,0,4,0,0.0,False
234,ඇත්තම කිව්වොත් නඩු දාලා ප්රශ්න දාලා ඒ දවස් වල  ඔක්කොම වලක්වලා දැන් කොහොමහරි පුතාටයි තාත්තයි මොලේ පෑදිලා බන්දුව ආයෙ කරලියට ගේනවා නම් මේ විදියට තමයි හොදම කියලා කලින් ප්රශ්න දාලා අයින් කරපු එකාව දැන් තමන්ගෙ වාසියට නම්මගෙන ඒක තමයි ඔතන වෙලානම් තියෙන්නෙ contact කරගන්න හම්බුන්නෑ වගේ බොරු ගහන්නෙපා ඉතින් අද කාලේ facebook නැති මනුස්සයෙක් නෑ බන්දු ට හොයාගන්න බැරි මනුස්සයෙක් ඉන්නවද මෙච්චර ජනප්රිය වෙලා කොහොම උනත් ඒ අහින්සක මනුස්සයට හරි තැනක් හම්බෙයිනෙ ඒකත් ලොකු දෙයක්,ඇත්තම කිව්වොත් නඩු දාලා ප්රශ්න දාලා ඒ දවස් වල ඔක්කොම වලක්වලා දැන් කොහොමහරි පුතාටයි තාත්තයි මොලේ පෑදිලා බන්දුව ආයෙ කරලියට ගේනවා නම් මේ විදියට තමයි හොදම කියලා කලින් ප්රශ්න දාලා අයින් කරපු එකාව දැන් තමන්ගෙ වාසියට නම්මගෙන ඒක තමයි ඔතන වෙලානම් තියෙන්නෙ contact කරගන්න හම්බුන්නෑ වගේ බොරු ගහන්නෙපා ඉතින් අද කාලේ facebook නැති මනුස්සයෙක් නෑ බන්දු ට හොයාගන්න බැරි මනුස්සයෙක් ඉන්නවද මෙච්චර ජනප්රිය වෙලා කොහොම උනත් ඒ අහින්සක මනුස්සයට හරි තැනක් හම්බෙයිනෙ ඒකත් ලොකු දෙයක්,ඇත්තම[SI] කිව්වොත්[SI] නඩු[SI] දාලා[SI] ප්රශ්න[SI] දාලා[SI] ඒ[SI] දවස්[SI] වල[SI] ඔක්කොම[SI] වලක්වලා[SI] දැන්[SI] කොහොමහරි[SI] පුතාටයි[SI] තාත්තයි[SI] මොලේ[SI] පෑදිලා[SI] බන්දුව[SI] ආයෙ[SI] කරලියට[SI] ගේනවා[SI] නම්[SI] මේ[SI] විදියට[SI] තමයි[SI] හොදම[SI] කියලා[SI] කලින්[SI] ප්රශ්න[SI] දාලා[SI] අයින්[SI] කරපු[SI] එකාව[SI] දැන්[SI] තමන්ගෙ[SI] වාසියට[SI] නම්මගෙන[SI] ඒක[SI] තමයි[SI] ඔතන[SI] වෙලානම්[SI] තියෙන්නෙ[SI] contact[EN] කරගන්න[SI] හම්බුන්නෑ[SI] වගේ[SI] බොරු[SI] ගහන්නෙපා[SI] ඉතින්[SI] අද[SI] කාලේ[SI] facebook[EN] නැති[SI] මනුස්සයෙක්[SI] නෑ[SI] බන්දු[SI] ට[SI] හොයාගන්න[SI] බැරි[SI] මනුස්සයෙක්[SI] ඉන්නවද[SI] මෙච්චර[SI] ජනප්රිය[SI] වෙලා[SI] කොහොම[SI] උනත්[SI] ඒ[SI] අහින්සක[SI] මනුස්සයට[SI] හරි[SI] තැනක්[SI] හම්බෙයිනෙ[SI] ඒකත්[SI] ලොකු[SI] දෙයක්[SI],SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI EN SI SI SI SI SI SI SI SI EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI,neutral,2,youtube,MgBHowZPwcM,73,2,0,0.0267,True
